3.75094	2.132284	2.158146	2.396219                3.75094	11.670762	11.914137	8.173751                              
3.78504	2.397582	2.436832	2.569498                3.78504	11.877622	12.129623	8.166986                              
3.819139	2.669258	2.723058	2.723666                3.819139	12.064268	12.321516	8.131285                            
3.853239	2.939945	3.007774	2.841019                3.853239	12.243585	12.502337	8.08092                             
3.887338	3.210699	3.289545	2.918974                3.887338	12.428257	12.685128	8.040195                            
3.921438	3.48841	3.572492	2.969905                  3.921438	12.633279	12.887784	8.027548                            
3.955537	3.79664	3.880468	3.010634                  3.955537	12.871196	13.128199	8.050361                            
3.989637	4.16858	4.251222	3.056541                  3.989637	13.130286	13.398347	8.108744                            
4.023736	4.620317	4.70603	3.120938                  4.023736	13.377777	13.665596	8.19697                             
4.057836	5.146129	5.244034	3.211293                4.057836	13.579372	13.894134	8.304912                            
4.091935	5.722956	5.847125	3.328181                4.091935	13.711184	14.055268	8.423876                            
4.126034	6.322991	6.487978	3.470847                4.126034	13.767237	14.134487	8.551758                            
4.160134	6.921167	7.134646	3.646023                4.160134	13.753692	14.131971	8.687334                            
4.194233	7.499102	7.760841	3.861112                4.194233	13.696086	14.077305	8.819067                            
4.228333	8.075653	8.389521	4.111565                4.228333	13.629701	14.014854	8.932614                            
4.262432	8.704302	9.089228	4.387828                4.262432	13.547653	13.933837	9.023079                            
4.296532	9.410273	9.887465	4.683905                4.296532	13.379605	13.738952	9.090285                            
4.330631	10.13342	10.691636	4.995915                4.330631	13.050923	13.342495	9.136734                            
4.364731	10.772368	11.380072	5.326592                4.364731	12.571222	12.791115	9.166361                            
4.39883	11.276589	11.945011	5.684604                4.39883	12.010083	12.177926	9.177358                              
4.43293	11.645984	12.42298	6.081122                4.43293	11.43746	11.528055	9.157714                              
4.467029	11.91433	12.821857	6.517792                4.467029	10.899183	10.825972	9.077822                            
4.501129	12.113231	13.107327	6.964271                4.501129	10.413862	10.067855	8.907937                            
4.535228	12.278402	13.245875	7.375849                4.535228	10.003011	9.288605	8.653674                            
4.569327	12.473215	13.218699	7.731772                4.569327	9.662287	8.541523	8.341503                            
4.603427	12.745688	13.044282	8.024164                4.603427	9.332069	7.913155	7.990877                            
4.637526	13.08453	12.821621	8.244229                4.637526	8.930492	7.450689	7.624946                            
4.671626	13.418265	12.62991	8.399774                4.671626	8.405419	7.107587	7.279242                            
4.705725	13.655694	12.479198	8.530909                4.705725	7.776456	6.832587	6.971298                            
4.739825	13.754944	12.367605	8.667078                4.739825	7.125904	6.607524	6.672325                            
4.773924	13.754921	12.307407	8.791633                4.773924	6.52848	6.415046	6.356601                              
4.808024	13.722981	12.298453	8.88525                 4.808024	5.985978	6.21726	6.032565                              
4.842123	13.677459	12.302505	8.951539                4.842123	5.458176	5.993998	5.718458                            
4.876223	13.605817	12.30282	9.01199                 4.876223	4.92565	5.774936	5.411868                              
4.910322	13.49423	12.335155	9.06607                 4.910322	4.367411	5.553583	5.084535                            
4.944421	13.277952	12.37397	9.078451                4.944421	3.771914	5.268908	4.725033                            
4.978521	12.894998	12.329782	9.014265                4.978521	3.228591	4.938985	4.363336                            
5.01262	12.401565	12.179342	8.875895                5.01262	2.838319	4.657749	4.05273                               
5.04672	11.879296	11.977909	8.708943                5.04672	2.619803	4.505048	3.828911                              
5.080819	11.389567	11.834381	8.570065                5.080819	2.563681	4.500642	3.68052                             
5.114919	10.983245	11.840877	8.485258                5.114919	2.64002	4.563565	3.562155                              
5.149018	10.691036	11.980552	8.440282                5.149018	2.805752	4.579763	3.430882                            
5.183118	10.523897	12.177116	8.398542                5.183118	3.012045	4.522448	3.272851                            
5.217217	10.46648	12.41307	8.331878                5.217217	3.215934	4.416393	3.1073                              
5.251317	10.489532	12.702944	8.241067                5.251317	3.400025	4.246133	2.965585                            
5.285416	10.573827	13.030115	8.152318                5.285416	3.574058	3.96551	2.862686                              
5.319516	10.731027	13.328085	8.085805                5.319516	3.760015	3.545941	2.786827                            
5.353615	11.015307	13.524226	8.049072                5.353615	3.959186	3.024137	2.733886                            
5.387714	11.496148	13.59594	8.072053                5.387714	4.099672	2.463581	2.688531                            
5.421814	12.169635	13.554805	8.159718                5.421814	4.031653	1.923054	2.59143                             
5.455913	12.896498	13.450752	8.252871                5.455913	3.620682	1.428212	2.395886                            
5.490013	13.45688	13.301483	8.273216                5.490013	2.867312	0.949712	2.12649                             
5.524112	13.683292	13.066947	8.198704                5.524112	1.91726	0.494391	1.856361                              
5.558212	13.524824	12.745787	8.066597                5.558212	0.987218	0.139745	1.632933                            
5.592311	13.084147	12.433691	7.914611                5.592311	0.294727	-0.05835	1.453585                            
5.626411	12.597758	12.251228	7.748591                5.626411	-0.086558	-0.158568	1.307161                            
5.66051	12.244833	12.223601	7.572273                5.66051	-0.284701	-0.305836	1.2004                                
5.69461	12.02075	12.245809	7.402628                5.69461	-0.470836	-0.610906	1.134082                              
5.728709	11.82305	12.171825	7.249553                5.728709	-0.699321	-1.056636	1.094514                            
5.762808	11.594323	11.92926	7.104497                5.762808	-0.930591	-1.536578	1.06917                             
5.796908	11.337483	11.536505	6.950843                5.796908	-1.11661	-1.939334	1.070849                            
5.831007	11.092485	11.071098	6.804842                5.831007	-1.236642	-2.210125	1.13154                             
5.865107	10.896318	10.598359	6.713406                5.865107	-1.312089	-2.355099	1.248864                            
5.899206	10.754854	10.154138	6.698549                5.899206	-1.3774	-2.398416	1.38473                               
5.933306	10.655905	9.751491	6.754123                5.933306	-1.452603	-2.360908	1.511249                            
5.967405	10.591263	9.401831	6.879612                5.967405	-1.544686	-2.249859	1.611125                            
6.001505	10.559672	9.125492	7.068313                6.001505	-1.667104	-2.075518	1.648099                            
6.035604	10.543441	8.942439	7.274328                6.035604	-1.842435	-1.859275	1.597481                            
6.069704	10.506347	8.862015	7.455201                6.069704	-2.071888	-1.63248	1.483608                            
6.103803	10.425949	8.880102	7.614043                6.103803	-2.331485	-1.420794	1.340386                            
6.137903	10.304218	8.997587	7.770956                6.137903	-2.595537	-1.245548	1.162729                            
6.172002	10.157861	9.213038	7.908551                6.172002	-2.859943	-1.140048	0.927325                            
6.206101	9.981573	9.512375	7.991132                6.206101	-3.145592	-1.145397	0.649416                            
6.240201	9.726539	9.857429	8.015368                6.240201	-3.451882	-1.315378	0.362506                            
6.2743	9.352599	10.147545	7.995059                  6.2743	-3.704836	-1.682837	0.08575                               
6.3084	8.915642	10.274362	7.952569                  6.3084	-3.807203	-2.175882	-0.176956                             
6.342499	8.53501	10.229861	7.896808                  6.342499	-3.748911	-2.686048	-0.45149                            
6.376599	8.285903	10.045344	7.786601                6.376599	-3.603963	-3.149556	-0.752062                           
6.410698	8.178811	9.773343	7.587704                6.410698	-3.451195	-3.513911	-1.022297                           
6.444798	8.203734	9.49684	7.350678                  6.444798	-3.352926	-3.782659	-1.202547                           
6.478897	8.328378	9.247154	7.142713                6.478897	-3.383211	-4.019113	-1.316857                           
6.512997	8.455912	8.990592	6.963658                6.512997	-3.597937	-4.260438	-1.414208                           
6.547096	8.462581	8.695011	6.791174                6.547096	-3.962649	-4.491023	-1.49851                            
6.581195	8.286444	8.361847	6.630242                6.581195	-4.36732	-4.6837	-1.56149                              
6.615295	7.954017	8.004438	6.490598                6.615295	-4.696332	-4.824432	-1.61199                            
6.649394	7.560121	7.642381	6.370163                6.649394	-4.890878	-4.900542	-1.664572                           
6.683494	7.195475	7.309001	6.256226                6.683494	-4.984941	-4.9199	-1.725846                             
6.717593	6.872575	7.013564	6.139795                6.717593	-5.051218	-4.91471	-1.790513                           
6.751693	6.54409	6.739302	6.018416                  6.751693	-5.115815	-4.899779	-1.853519                           
6.785792	6.182534	6.477438	5.891032                6.785792	-5.138312	-4.869208	-1.906001                           
6.819892	5.825606	6.232575	5.770736                6.819892	-5.081897	-4.818549	-1.940107                           
6.853991	5.520485	6.010876	5.673357                6.853991	-4.963556	-4.750881	-1.968046                           
6.888091	5.282076	5.815394	5.594907                6.888091	-4.82205	-4.671213	-2.011623                           
6.92219	5.100586	5.649375	5.515843                6.92219	-4.688964	-4.584549	-2.079399                             
