0.755   0.937   0.675   0.024
0.755   0.937   0.692   0.023
0.755   0.937   0.708   0.021
0.755   0.937   0.725   0.020
0.755   0.937   0.741   0.022
0.755   0.937   0.757   0.024
0.755   0.937   0.774   0.026
0.755   0.937   0.790   0.024
0.755   0.937   0.807   0.020
0.755   0.937   0.823   0.016
0.755   0.937   0.840   0.015
0.755   0.937   0.856   0.017
0.755   0.937   0.873   0.022
0.755   0.937   0.889   0.028
0.755   0.937   0.905   0.033
0.755   0.937   0.922   0.034
0.755   0.937   0.938   0.031
0.755   0.937   0.955   0.026
0.755   0.937   0.971   0.023
0.755   0.937   0.988   0.025
0.755   0.937   1.004   0.030
0.755   0.937   1.021   0.036
0.755   0.937   1.037   0.039
0.755   0.937   1.053   0.040
0.755   0.937   1.070   0.040
0.755   0.937   1.086   0.041
0.755   0.937   1.103   0.044
0.755   0.937   1.119   0.047
0.755   0.937   1.136   0.050
0.755   0.937   1.152   0.052
0.755   0.937   1.169   0.053
0.755   0.937   1.185   0.053
0.755   0.937   1.201   0.051
0.755   0.937   1.218   0.050
0.755   0.937   1.234   0.050
0.755   0.937   1.251   0.053
0.755   0.937   1.267   0.060
0.755   0.937   1.284   0.067
0.755   0.937   1.300   0.071
0.755   0.937   1.317   0.072
0.755   0.937   1.333   0.067
0.755   0.937   1.349   0.061
0.755   0.937   1.366   0.055
0.755   0.937   1.382   0.053
0.755   0.937   1.399   0.054
0.755   0.937   1.415   0.058
0.755   0.937   1.432   0.062
0.755   0.937   1.448   0.061
0.755   0.937   1.465   0.055
0.755   0.937   1.481   0.048
0.755   0.937   1.497   0.045
0.755   0.937   1.514   0.045
0.755   0.937   1.530   0.049
0.755   0.937   1.547   0.055
0.755   0.937   1.563   0.066
0.755   0.937   1.580   0.084
0.755   0.937   1.596   0.103
0.755   0.937   1.613   0.115
0.755   0.937   1.629   0.115
0.755   0.937   1.646   0.105
0.755   0.937   1.662   0.094
0.755   0.937   1.678   0.092
0.755   0.937   1.695   0.102
0.755   0.937   1.711   0.123
0.755   0.937   1.728   0.150
0.755   0.937   1.744   0.179
0.755   0.937   1.761   0.205
0.755   0.937   1.777   0.223
0.755   0.937   1.794   0.229
0.755   0.937   1.810   0.223
0.755   0.937   1.826   0.205
0.755   0.937   1.843   0.180
0.755   0.937   1.859   0.156
0.755   0.937   1.876   0.137
0.755   0.937   1.892   0.126
0.755   0.937   1.909   0.123
0.755   0.937   1.925   0.126
0.755   0.937   1.942   0.131
0.755   0.937   1.958   0.134
0.755   0.937   1.974   0.131
0.755   0.937   1.991   0.123
0.755   0.937   2.007   0.115
0.755   0.937   2.024   0.109
0.755   0.937   2.040   0.106
0.755   0.937   2.057   0.104
0.755   0.937   2.073   0.102
0.755   0.937   2.090   0.100
0.755   0.937   2.106   0.098
0.755   0.937   2.122   0.093
0.755   0.937   2.139   0.085
0.755   0.937   2.155   0.077
0.755   0.937   2.172   0.072
0.755   0.937   2.188   0.072
0.755   0.937   2.205   0.077
0.755   0.937   2.221   0.081
0.755   0.937   2.238   0.082
0.755   0.937   2.254   0.082
0.755   0.937   2.270   0.082
0.755   0.937   2.287   0.081
0.755   0.937   2.303   0.078
0.755   0.937   2.320   0.074
0.755   0.937   2.336   0.072
0.755   0.937   2.353   0.074
0.755   0.937   2.369   0.079
0.755   0.937   2.386   0.083
0.755   0.937   2.402   0.085
0.755   0.937   2.418   0.082
0.755   0.937   2.435   0.076
0.755   0.937   2.451   0.070
0.755   0.937   2.468   0.066
0.755   0.937   2.484   0.064
0.755   0.937   2.501   0.063
0.755   0.937   2.517   0.065
0.755   0.937   2.534   0.069
0.755   0.937   2.550   0.075
0.755   0.937   2.566   0.078
0.755   0.937   2.583   0.075
0.755   0.937   2.599   0.065
0.755   0.937   2.616   0.052
0.755   0.937   2.632   0.041
0.755   0.937   2.649   0.037
0.755   0.937   2.665   0.039
0.755   0.937   2.682   0.044
0.755   0.937   2.698   0.049
0.755   0.937   2.715   0.052
0.755   0.937   2.731   0.053
0.755   0.937   2.747   0.053
0.755   0.937   2.764   0.054
0.755   0.937   2.780   0.055
0.755   0.937   2.797   0.056
0.755   0.937   2.813   0.058
0.755   0.937   2.830   0.062
0.755   0.937   2.846   0.067
0.755   0.937   2.863   0.072
0.755   0.937   2.879   0.073
0.755   0.937   2.895   0.067
0.755   0.937   2.912   0.055
0.755   0.937   2.928   0.042
0.755   0.937   2.945   0.032
0.755   0.937   2.961   0.027
